fips,state,county,VHb
48359,TX,Oldham County,0.9816961561928004
48361,TX,Orange County,0.9688095130985048
48363,TX,Palo Pinto County,0.971889359401748
48365,TX,Panola County,0.9765263157894736
48367,TX,Parker County,0.9617345934239024
48369,TX,Parmer County,0.981042654028436
48371,TX,Pecos County,0.8902093944538767
48373,TX,Polk County,0.9547405281588164
48375,TX,Potter County,0.9560833902939166
48377,TX,Presidio County,0.8101460415065335
48379,TX,Rains County,0.9738844334772774
48381,TX,Randall County,0.963927998938158
48383,TX,Reagan County,0.9847381200138744
48385,TX,Real County,0.9660044150110374
48387,TX,Red River County,0.9817530504869584
48389,TX,Reeves County,0.9703274514967956
48391,TX,Refugio County,0.9568888888888888
48393,TX,Roberts County,0.9911634756995582
48395,TX,Robertson County,0.9657439727250589
48397,TX,Rockwall County,0.9300719977528422
48399,TX,Runnels County,0.9746206896551723
48401,TX,Rusk County,0.970935319853376
48403,TX,Sabine County,0.9848778596355175
48405,TX,San Augustine County,0.980050718512257
48407,TX,San Jacinto County,0.9678929180700756
48409,TX,San Patricio County,0.9379760850310008
48411,TX,San Saba County,0.9474989665150888
48413,TX,Schleicher County,0.9779938587512794
48415,TX,Scurry County,0.9687422270126856
48417,TX,Shackelford County,0.9843685726038668
48419,TX,Shelby County,0.9757726430730232
48421,TX,Sherman County,0.9850491243058522
48423,TX,Smith County,0.9598214553908816
48425,TX,Somervell County,0.97090683998762
48427,TX,Starr County,0.8891167916730447
48429,TX,Stephens County,0.9740169515075726
48431,TX,Sterling County,0.9691235059760956
48433,TX,Stonewall County,0.982924226254002
48435,TX,Sutton County,0.9747609942638624
48437,TX,Swisher County,0.9645364536453646
48439,TX,Tarrant County,0.9254121620546096
48441,TX,Taylor County,0.9631427178945656
48443,TX,Terrell County,0.9666666666666666
48445,TX,Terry County,0.9704792906050062
48447,TX,Throckmorton County,0.9891411648568608
48449,TX,Titus County,0.9704235349790992
48451,TX,Tom Green County,0.9693118896909568
48453,TX,Travis County,0.8897033499414506
48455,TX,Trinity County,0.9691976406703492
48457,TX,Tyler County,0.9598984171982046
48459,TX,Upshur County,0.9785937312357392
48461,TX,Upton County,0.9889984825493172
48463,TX,Uvalde County,0.9586892201194664
48465,TX,Val Verde County,0.9176459815023962
48467,TX,Van Zandt County,0.969140186487663
48469,TX,Victoria County,0.9495123617840726
48471,TX,Walker County,0.9145620934523698
48473,TX,Waller County,0.9505217661246028
48475,TX,Ward County,0.9837714285714284
48477,TX,Washington County,0.9554696689631994
48479,TX,Webb County,0.8639604337592011
48481,TX,Wharton County,0.9435621876925184
48483,TX,Wheeler County,0.973065751254291
48485,TX,Wichita County,0.9665607147459302
48487,TX,Wilbarger County,0.9791016094162864
48489,TX,Willacy County,0.8851611964194745
48491,TX,Williamson County,0.8931013667791312
48493,TX,Wilson County,0.9189545786311828
48495,TX,Winkler County,0.9775057889513727
48497,TX,Wise County,0.97146451649797
48499,TX,Wood County,0.9665012789300133
48501,TX,Yoakum County,0.9794831636648396
48503,TX,Young County,0.9752265861027192
48505,TX,Zapata County,0.9388455169150698
48507,TX,Zavala County,0.950502419054708
49001,UT,Beaver County,0.967633708308664
49003,UT,Box Elder County,0.9681212554770634
49005,UT,Cache County,0.9612140124823836
49007,UT,Carbon County,0.9740450866278682
49009,UT,Daggett County,0.961038961038961
49011,UT,Davis County,0.9254566440257616
49013,UT,Duchesne County,0.9832279705844408
49015,UT,Emery County,0.9841703056768558
49017,UT,Garfield County,0.9833679833679834
49019,UT,Grand County,0.9489406043765196
49021,UT,Iron County,0.9714073790496244
49023,UT,Juab County,0.9805965527918258
49025,UT,Kane County,0.9714609714609714
49027,UT,Millard County,0.982444028010652
49029,UT,Morgan County,0.967557663289502
49031,UT,Piute County,0.9922879177377892
49033,UT,Rich County,0.981674096087172
49035,UT,Salt Lake County,0.919342554635682
49037,UT,San Juan County,0.9744037230948226
49039,UT,Sanpete County,0.979155531801176
49041,UT,Sevier County,0.979815629330602
49043,UT,Summit County,0.8881253707731857
49045,UT,Tooele County,0.9433932972385556
49047,UT,Uintah County,0.978006993006993
49049,UT,Utah County,0.9492429228414998
49051,UT,Wasatch County,0.9508126050782428
49053,UT,Washington County,0.9727771541607466
49055,UT,Wayne County,0.9760445682451254
49057,UT,Weber County,0.9452019900083696
50001,VT,Addison County,0.8240467511427414
50003,VT,Bennington County,0.8467276863658006
50005,VT,Caledonia County,0.8317598507547063
50007,VT,Chittenden County,0.8077051538975388
50009,VT,Essex County,0.8995943204868154
50011,VT,Franklin County,0.8664025927259633
50013,VT,Grand Isle County,0.8015776699029125
50015,VT,Lamoille County,0.7730061349693252
50017,VT,Orange County,0.8170210128308437
50019,VT,Orleans County,0.8644419306184012
50021,VT,Rutland County,0.8350992441901532
50023,VT,Washington County,0.7943598261299785
50025,VT,Windham County,0.8166734115742614
50027,VT,Windsor County,0.8175692020596469
51001,VA,Accomack County,0.9220249639464916
51003,VA,Albemarle County,0.8605947238506635
51005,VA,Alleghany County,0.9272802825680448
51007,VA,Amelia County,0.9233388248215266
51009,VA,Amherst County,0.942835182783302
51011,VA,Appomattox County,0.9544280442804428
51013,VA,Arlington County,0.8595640896597111
51015,VA,Augusta County,0.9386776749450696
51017,VA,Bath County,0.9427792915531334
51019,VA,Bedford County,0.9433120157659834
51021,VA,Bland County,0.9582458595754608
51023,VA,Botetourt County,0.9297995000255088
51025,VA,Brunswick County,0.9467305779144431
51027,VA,Buchanan County,0.9617036506800286
51029,VA,Buckingham County,0.9307532106907324
51031,VA,Campbell County,0.9473426801434628
51033,VA,Caroline County,0.9336989758772994
51035,VA,Carroll County,0.9560197910940076
51036,VA,Charles City County,0.926440329218107
51037,VA,Charlotte County,0.9395638629283488
51041,VA,Chesterfield County,0.9028533784693504
51043,VA,Clarke County,0.8980869154463864
51045,VA,Craig County,0.9575981787137166
51047,VA,Culpeper County,0.9182161753590324
51049,VA,Cumberland County,0.9375459221160912
51051,VA,Dickenson County,0.9672045809474232
51053,VA,Dinwiddie County,0.9501689615171232
51057,VA,Essex County,0.928236184708554
51059,VA,Fairfax County,0.84587505562526
51061,VA,Fauquier County,0.9135844804781268
51063,VA,Floyd County,0.945821944552909
51065,VA,Fluvanna County,0.878007652895778
51067,VA,Franklin County,0.944122396040128
51069,VA,Frederick County,0.912846134304344
51071,VA,Giles County,0.9433874277187092
51073,VA,Gloucester County,0.9291661160301308
51075,VA,Goochland County,0.8953914988814318
51077,VA,Grayson County,0.9593861126707842
51079,VA,Greene County,0.8927767192101161
51081,VA,Greensville County,0.9561633570625704
51083,VA,Halifax County,0.9521311191085288
51085,VA,Hanover County,0.8925374696840159
51087,VA,Henrico County,0.889100771936629
51089,VA,Henry County,0.9468419383666292
51091,VA,Highland County,0.9543533389687237
51093,VA,Isle of Wight County,0.914508001060914
51095,VA,James City County,0.920139512220142
51097,VA,King and Queen County,0.9370868475039892
51099,VA,King George County,0.9392367745809904
51101,VA,King William County,0.927928746705444
51103,VA,Lancaster County,0.9342964575499704
51105,VA,Lee County,0.971841529425314
51107,VA,Loudoun County,0.8382405934415567
51109,VA,Louisa County,0.9182284225565172
51111,VA,Lunenburg County,0.9464218808542526
51113,VA,Madison County,0.9300401203610832
51115,VA,Mathews County,0.9410543794105438
51117,VA,Mecklenburg County,0.941262700298236
51119,VA,Middlesex County,0.9321616871704744
51121,VA,Montgomery County,0.928594172902404
51125,VA,Nelson County,0.9198828174754808
51127,VA,New Kent County,0.9302493675460788
51131,VA,Northampton County,0.8925977170529228
51133,VA,Northumberland County,0.9305822136916186
51135,VA,Nottoway County,0.9372774040364068
51137,VA,Orange County,0.9191052881092964
51139,VA,Page County,0.949262324577186
51141,VA,Patrick County,0.9574968632371392
51143,VA,Pittsylvania County,0.9537978687168508
51145,VA,Powhatan County,0.9224300576788312
51147,VA,Prince Edward County,0.9413132611223304
51149,VA,Prince George County,0.9457561319922356
51153,VA,Prince William County,0.8755016955985162
51155,VA,Pulaski County,0.9419608552185508
51157,VA,Rappahannock County,0.927191328934967
51159,VA,Richmond County,0.9547339322736696
51161,VA,Roanoke County,0.9097032941359708
51163,VA,Rockbridge County,0.929402055668092
51165,VA,Rockingham County,0.9375496829982356
51167,VA,Russell County,0.9637145313843508
51169,VA,Scott County,0.9655014101134648
51171,VA,Shenandoah County,0.9307129284256456
51173,VA,Smyth County,0.9488051144147344
51175,VA,Southampton County,0.9371451743714518
51177,VA,Spotsylvania County,0.9222153649226268
51179,VA,Stafford County,0.9147833195426132
51181,VA,Surry County,0.921863069483329
51183,VA,Sussex County,0.9511505334875948
51185,VA,Tazewell County,0.9648983261861944
51187,VA,Warren County,0.9210572811760132
51191,VA,Washington County,0.9538804351012988
51193,VA,Westmoreland County,0.9325583459046942
51195,VA,Wise County,0.9612638614613398
51197,VA,Wythe County,0.95059260317007
51199,VA,York County,0.916170903190914
51510,VA,Alexandria city,0.8677866979688516
51520,VA,Bristol city,0.9455256298870548
51530,VA,Buena Vista city,0.92675852066715
51540,VA,Charlottesville city,0.9088083716904678
51550,VA,Chesapeake city,0.9170666633420188
51570,VA,Colonial Heights city,0.9307336648346856
51580,VA,Covington city,0.9300237655135992
51590,VA,Danville city,0.945910973084886
51595,VA,Emporia city,0.934640522875817
51600,VA,Fairfax city,0.8388057162300101
51610,VA,Falls Church city,0.83317650221804
51620,VA,Franklin city,0.9130028063610852
51630,VA,Fredericksburg city,0.9325771564231072
51640,VA,Galax city,0.923855421686747
51650,VA,Hampton city,0.9293716241747983
51660,VA,Harrisonburg city,0.9318035662087109
51670,VA,Hopewell city,0.93878173828125
51678,VA,Lexington city,0.9435538496274554
51680,VA,Lynchburg city,0.947838272694244
51690,VA,Martinsville city,0.9262368052906016
51700,VA,Newport News city,0.9289075093898058
51710,VA,Norfolk city,0.943412772984824
51720,VA,Norton city,0.9622781065088756
51730,VA,Petersburg city,0.9397898583828233
51735,VA,Poquoson city,0.9096192967160708
51740,VA,Portsmouth city,0.9342567132744398
51750,VA,Radford city,0.930198973042362
51760,VA,Richmond city,0.9309809532808684
51770,VA,Roanoke city,0.9229026350910952
51775,VA,Salem city,0.912136450122316
51790,VA,Staunton city,0.921689002021412
51800,VA,Suffolk city,0.9247115182314004
51810,VA,Virginia Beach city,0.909572067738742
51820,VA,Waynesboro city,0.9213871962687128
51830,VA,Williamsburg city,0.941017316017316
51840,VA,Winchester city,0.9071559226206972
53001,WA,Adams County,0.9351926017621788
53003,WA,Asotin County,0.9616136919315404
53005,WA,Benton County,0.9177961307840252
53007,WA,Chelan County,0.903850390424204
53009,WA,Clallam County,0.9109254498714652
53011,WA,Clark County,0.8784698973328869
53013,WA,Columbia County,0.9529284944304708
53015,WA,Cowlitz County,0.8937950811277414
53017,WA,Douglas County,0.9187509474003336
53019,WA,Ferry County,0.853582554517134
53021,WA,Franklin County,0.9341856538866684
53023,WA,Garfield County,0.9623072529982868
53025,WA,Grant County,0.9162164609301904
53027,WA,Grays Harbor County,0.919341492095292
53029,WA,Island County,0.8956955011577903
53031,WA,Jefferson County,0.8905702453010514
53033,WA,King County,0.8089863730660205
53035,WA,Kitsap County,0.8796033367274015
53037,WA,Kittitas County,0.93576602432691
53039,WA,Klickitat County,0.9533240027991602
53041,WA,Lewis County,0.9213848404399416
53043,WA,Lincoln County,0.9332317495497991
53045,WA,Mason County,0.8982086867753931
53047,WA,Okanogan County,0.8864124950642741
53049,WA,Pacific County,0.9360530037966204
53051,WA,Pend Oreille County,0.9614246250986582
53053,WA,Pierce County,0.877034239293454
53055,WA,San Juan County,0.8342229199372058
53057,WA,Skagit County,0.8828277749846377
53059,WA,Skamania County,0.9532764190124596
53061,WA,Snohomish County,0.8421357131457148
53063,WA,Spokane County,0.9001996319286315
53065,WA,Stevens County,0.932479560917043
53067,WA,Thurston County,0.8781113890654988
53069,WA,Wahkiakum County,0.954187544738726
53071,WA,Walla Walla County,0.9129313591979832
53073,WA,Whatcom County,0.8082060228013603
53075,WA,Whitman County,0.9367764136362312
53077,WA,Yakima County,0.9108927814037108
54001,WV,Barbour County,0.96132343506553
54003,WV,Berkeley County,0.9464534559643256
54005,WV,Boone County,0.9505153183679232
54007,WV,Braxton County,0.9665423548215236
54009,WV,Brooke County,0.9657820750188576
54011,WV,Cabell County,0.9424654158893307
54013,WV,Calhoun County,0.947270701819532
54015,WV,Clay County,0.9576923076923076
54017,WV,Doddridge County,0.9599433542383168
54019,WV,Fayette County,0.9457682190933004
54021,WV,Gilmer County,0.9691881599446078
54023,WV,Grant County,0.9743070497405392
54025,WV,Greenbrier County,0.956186303457472
54027,WV,Hampshire County,0.9706542169405202
54029,WV,Hancock County,0.9413477022172674
54031,WV,Hardy County,0.9638052149065364
54033,WV,Harrison County,0.9571136980463404
54035,WV,Jackson County,0.9576857568660848
54037,WV,Jefferson County,0.9351229221582656
54039,WV,Kanawha County,0.9197687061381832
54041,WV,Lewis County,0.950112451441423
54043,WV,Lincoln County,0.9569742725207068
54045,WV,Logan County,0.9512566641279512
54047,WV,McDowell County,0.9688183364380012
54049,WV,Marion County,0.945718892314655
54051,WV,Marshall County,0.9606831784341394
54053,WV,Mason County,0.97578619511705
54055,WV,Mercer County,0.968225238813474
54057,WV,Mineral County,0.967538079291347
54059,WV,Mingo County,0.9842067872561342
54061,WV,Monongalia County,0.945358712534285
54063,WV,Monroe County,0.9797130688186504
54065,WV,Morgan County,0.9749597305608434
54067,WV,Nicholas County,0.9629491251011894
54069,WV,Ohio County,0.9342903529009656
54071,WV,Pendleton County,0.965750120598167
54073,WV,Pleasants County,0.9571544058205336
54075,WV,Pocahontas County,0.966686856450636
54077,WV,Preston County,0.9676202176202175
54079,WV,Putnam County,0.9354646375741744
54081,WV,Raleigh County,0.94404774369176
54083,WV,Randolph County,0.9441235281048656
54085,WV,Ritchie County,0.9662234449029498
54087,WV,Roane County,0.9603747173468288
54089,WV,Summers County,0.9675223880597016
54091,WV,Taylor County,0.9644381223328592
54093,WV,Tucker County,0.9709350150808884
54095,WV,Tyler County,0.9648582995951416
54097,WV,Upshur County,0.9666277426095506
54099,WV,Wayne County,0.9614288927205938
54101,WV,Webster County,0.9753131239789434
54103,WV,Wetzel County,0.9468442021388132
54105,WV,Wirt County,0.9633049817739976
54107,WV,Wood County,0.9408524685841434
54109,WV,Wyoming County,0.9616751077178926
55001,WI,Adams County,0.9521487603305784
55003,WI,Ashland County,0.911355589276682
55005,WI,Barron County,0.9494176013805004
55007,WI,Bayfield County,0.8689145329967544
55009,WI,Brown County,0.9236547455945576
55011,WI,Buffalo County,0.9597989949748744
55013,WI,Burnett County,0.9390161725067386
55015,WI,Calumet County,0.9367377551685906
55017,WI,Chippewa County,0.9522007620549204
55019,WI,Clark County,0.97238360833527
55021,WI,Columbia County,0.9014467424021748
55023,WI,Crawford County,0.949172834131476
55025,WI,Dane County,0.838904993132089
55027,WI,Dodge County,0.9453886285259528
55029,WI,Door County,0.9050862851952772
55031,WI,Douglas County,0.9500444854516096
55033,WI,Dunn County,0.954268705181978
55035,WI,Eau Claire County,0.938765839446804
55037,WI,Florence County,0.9779330636263333
55039,WI,Fond du Lac County,0.9366370694063504
55041,WI,Forest County,0.9629775502166208
55043,WI,Grant County,0.9535873330034637
55045,WI,Green County,0.926919329196369
55047,WI,Green Lake County,0.9514344970618734
55049,WI,Iowa County,0.8923617057715363
55051,WI,Iron County,0.9535796011768553
55053,WI,Jackson County,0.9569431920649232
55055,WI,Jefferson County,0.932439029152754
55057,WI,Juneau County,0.95693894686338
55059,WI,Kenosha County,0.9289344601382896
55061,WI,Kewaunee County,0.9642688121154755
55063,WI,La Crosse County,0.911119325246144
55065,WI,Lafayette County,0.935933147632312
55067,WI,Langlade County,0.9383538539382696
55069,WI,Lincoln County,0.946808510638298
55071,WI,Manitowoc County,0.9369090029467388
55073,WI,Marathon County,0.922047873976986
55075,WI,Marinette County,0.956664068589244
55077,WI,Marquette County,0.9544402356902356
55078,WI,Menominee County,0.9191002367797948
55079,WI,Milwaukee County,0.9172673222333024
55081,WI,Monroe County,0.9527698984997096
55083,WI,Oconto County,0.9570837421611706
55085,WI,Oneida County,0.9339917419930812
55087,WI,Outagamie County,0.9143302180685358
55089,WI,Ozaukee County,0.8965501241212909
55091,WI,Pepin County,0.9636483807005948
55093,WI,Pierce County,0.9572617116028584
55095,WI,Polk County,0.9603374602826776
55097,WI,Portage County,0.9237719770801704
55099,WI,Price County,0.9458551659277172
55101,WI,Racine County,0.9277663107645524
55103,WI,Richland County,0.9457713992824192
55105,WI,Rock County,0.8900149979548244
55107,WI,Rusk County,0.9643314612277072
55109,WI,St. Croix County,0.9441249520761448
55111,WI,Sauk County,0.91372461876059
55113,WI,Sawyer County,0.9408872260823088
55115,WI,Shawano County,0.9546786481734714
55117,WI,Sheboygan County,0.923063079276523
55119,WI,Taylor County,0.978177993952938
55121,WI,Trempealeau County,0.9322516720336884
55123,WI,Vernon County,0.9507092392792597
55125,WI,Vilas County,0.9357734204793028
55127,WI,Walworth County,0.9366193965057652
55129,WI,Washburn County,0.9326188716432618
55131,WI,Washington County,0.9299618973181574
55133,WI,Waukesha County,0.8959114996325378
55135,WI,Waupaca County,0.9446507129262738
55137,WI,Waushara County,0.9687612639673197
55139,WI,Winnebago County,0.9222711854290802
55141,WI,Wood County,0.9373885335172284
56001,WY,Albany County,0.946059631325003
56003,WY,Big Horn County,0.977537987227483
56005,WY,Campbell County,0.9828993190914288
56007,WY,Carbon County,0.9696559721685348
56009,WY,Converse County,0.9843271816748586
56011,WY,Crook County,0.9844669718770438
56013,WY,Fremont County,0.9592619509043928
56015,WY,Goshen County,0.9767947788252356
56017,WY,Hot Springs County,0.9820689655172412
56019,WY,Johnson County,0.98473023413641
56021,WY,Laramie County,0.9533853297320264
56023,WY,Lincoln County,0.9756458557588804
56025,WY,Natrona County,0.9696953781512604
56027,WY,Niobrara County,0.990280777537797
56029,WY,Park County,0.9744589188634732
56031,WY,Platte County,0.9788883391060532
56033,WY,Sheridan County,0.9672590254086256
56035,WY,Sublette County,0.988976786409026
56037,WY,Sweetwater County,0.9740692544513916
56039,WY,Teton County,0.8360755636806825
56041,WY,Uinta County,0.9633177093947424
56043,WY,Washakie County,0.9800035707909304
56045,WY,Weston County,0.9862595419847328
